Name,DefIndex,QualInt,Trade,Craft,PriceIndex,Currency,Value,Last_Update,Difference
Six Pack Abs,30431.0,6,Tradable,Craftable,0,metal,2.0,1416838993.0,-0.165
Skull Island Topper,941.0,6,Non-Tradable,Craftable,0,metal,0.05,1431710115.0,0.03
Skullcap,30578.0,5,Tradable,Craftable,11,keys,204.0,1425568085.0,2153.178
Skullcap,30578.0,5,Tradable,Craftable,12,keys,100.0,1438783082.0,-286.92
Skullcap,30578.0,5,Tradable,Craftable,14,keys,330.0,1426136494.0,5553.9
Skullcap,30578.0,5,Tradable,Craftable,16,keys,185.0,1446353589.0,2980.35
Skullcap,30578.0,5,Tradable,Craftable,17,keys,528.0,1425072147.0,775.92
Skullcap,30578.0,5,Tradable,Craftable,18,keys,165.0,1429629006.0,2987.325
Skullcap,30578.0,5,Tradable,Craftable,32,keys,170.0,1429152589.0,1967.35
Skullcap,30578.0,5,Tradable,Craftable,34,keys,73.0,1448336980.0,410.52
Skullcap,30578.0,5,Tradable,Craftable,36,keys,108.0,1440630642.0,32.0
Skullcap,30578.0,5,Tradable,Craftable,57,keys,79.0,1448473534.0,-289.23
Skullcap,30578.0,5,Tradable,Craftable,6,keys,150.0,1450037902.0,-401.31
Skullcap,30578.0,5,Tradable,Craftable,7,keys,190.0,1441152430.0,200.0
Skullcap,30578.0,5,Tradable,Craftable,9,keys,500.0,1446236640.0,1449.9
Skullcap,30578.0,6,Tradable,Craftable,0,metal,6.0,1449321773.0,0.165
Skullcap,30578.0,11,Tradable,Craftable,0,keys,1.5,1454113583.0,1.8495
Sky Captain,30405.0,6,Tradable,Craftable,0,metal,2.0,1430107992.0,-0.165
Sleeveless in Siberia,30556.0,5,Tradable,Craftable,87,keys,520.0,1446131395.0,8377.2
Sleeveless in Siberia,30556.0,5,Tradable,Craftable,88,keys,500.0,1453655773.0,-6385.675
Sleeveless in Siberia,30556.0,5,Tradable,Craftable,89,keys,650.0,1450199974.0,955.5
Sleeveless in Siberia,30556.0,5,Tradable,Craftable,90,keys,550.0,1432701409.0,475.0
Sleeveless in Siberia,30556.0,6,Tradable,Craftable,0,metal,1.66,1446504878.0,-0.17
Sleeveless in Siberia,30556.0,11,Tradable,Craftable,0,metal,11.0,1442448566.0,0.0
Slick Cut,30187.0,5,Tradable,Craftable,10,keys,62.0,1418762099.0,105.0
Slick Cut,30187.0,5,Tradable,Craftable,11,keys,29.0,1442038883.0,560.0
Slick Cut,30187.0,5,Tradable,Craftable,12,keys,30.0,1441284880.0,-240.0
Slick Cut,30187.0,5,Tradable,Craftable,13,keys,140.0,1446763058.0,-966.6
Slick Cut,30187.0,5,Tradable,Craftable,14,keys,185.0,1405357376.0,1650.15375
Slick Cut,30187.0,5,Tradable,Craftable,15,keys,36.0,1429155308.0,643.86
Slick Cut,30187.0,5,Tradable,Craftable,16,keys,26.0,1450451894.0,454.87
Slick Cut,30187.0,5,Tradable,Craftable,17,keys,80.0,1451020333.0,-87.475
Slick Cut,30187.0,5,Tradable,Craftable,18,keys,27.0,1453513303.0,-104.97
Slick Cut,30187.0,5,Tradable,Craftable,29,keys,15.0,1436361713.0,-102.670978261
Slick Cut,30187.0,5,Tradable,Craftable,30,keys,13.0,1427240282.0,-115.895
Slick Cut,30187.0,5,Tradable,Craftable,32,keys,11.0,1434966293.0,219.1325
Slick Cut,30187.0,5,Tradable,Craftable,33,keys,13.0,1439246678.0,0.0
Slick Cut,30187.0,5,Tradable,Craftable,34,keys,14.0,1445010959.0,0.0
Slick Cut,30187.0,5,Tradable,Craftable,35,keys,13.0,1433736208.0,266.77
Slick Cut,30187.0,5,Tradable,Craftable,36,keys,18.0,1403350781.0,-7.2066875
Slick Cut,30187.0,5,Tradable,Craftable,40,keys,44.0,1416000002.0,-96.5805
Slick Cut,30187.0,5,Tradable,Craftable,43,keys,80.0,1449720168.0,1528.8
Slick Cut,30187.0,5,Tradable,Craftable,56,keys,17.0,1440804267.0,8.0
Slick Cut,30187.0,5,Tradable,Craftable,57,keys,13.0,1439246669.0,-48.0
Slick Cut,30187.0,5,Tradable,Craftable,58,keys,17.0,1439246975.0,-64.0
Slick Cut,30187.0,5,Tradable,Craftable,59,keys,11.0,1439247353.0,-24.0
Slick Cut,30187.0,5,Tradable,Craftable,6,keys,21.0,1448514940.0,-93.3
Slick Cut,30187.0,5,Tradable,Craftable,60,keys,14.0,1429730972.0,-193.545
Slick Cut,30187.0,5,Tradable,Craftable,61,keys,26.0,1441756707.0,-128.0
Slick Cut,30187.0,5,Tradable,Craftable,62,keys,21.0,1446386994.0,0.0
Slick Cut,30187.0,5,Tradable,Craftable,66,keys,48.0,1391107200.0,341.25
Slick Cut,30187.0,5,Tradable,Craftable,68,keys,37.0,1401369774.0,356.031
Slick Cut,30187.0,5,Tradable,Craftable,69,keys,108.0,1419053899.0,1522.5
Slick Cut,30187.0,5,Tradable,Craftable,73,keys,51.0,1440115632.0,816.0
Slick Cut,30187.0,5,Tradable,Craftable,74,keys,88.0,1453770349.0,179.4
Slick Cut,30187.0,5,Tradable,Craftable,77,keys,48.0,1423253383.0,793.275
Slick Cut,30187.0,5,Tradable,Craftable,78,keys,80.0,1448173756.0,180.0
Slick Cut,30187.0,5,Tradable,Craftable,8,keys,34.0,1443731930.0,-192.66
Slick Cut,30187.0,5,Tradable,Craftable,80,keys,60.0,1428195564.0,-896.2875
Slick Cut,30187.0,5,Tradable,Craftable,81,keys,75.0,1439139905.0,1200.0
Slick Cut,30187.0,5,Tradable,Craftable,83,keys,79.0,1440344105.0,1264.0
Slick Cut,30187.0,5,Tradable,Craftable,86,keys,30.0,1449458395.0,-95.55
Slick Cut,30187.0,5,Tradable,Craftable,87,keys,45.0,1435086262.0,857.475
Slick Cut,30187.0,5,Tradable,Craftable,88,keys,32.0,1454013207.0,-55.485
Slick Cut,30187.0,5,Tradable,Craftable,9,keys,50.0,1428696608.0,1000.0
Slick Cut,30187.0,5,Tradable,Craftable,90,keys,49.0,1426044802.0,879.3675
Slick Cut,30187.0,6,Tradable,Craftable,0,metal,1.44,1452095504.0,0.11
Slick Cut,30187.0,14,Tradable,Craftable,0,keys,55.0,1439482555.0,280.0
Slo-Poke,30314.0,5,Tradable,Craftable,10,keys,91.0,1452117398.0,1592.045
Slo-Poke,30314.0,5,Tradable,Craftable,11,keys,40.0,1430265630.0,34.0
Slo-Poke,30314.0,5,Tradable,Craftable,12,keys,24.0,1453324559.0,419.88
Slo-Poke,30314.0,5,Tradable,Craftable,15,keys,37.0,1425231196.0,-271.572
Slo-Poke,30314.0,5,Tradable,Craftable,16,keys,141.0,1415202965.0,1432.108125
Slo-Poke,30314.0,5,Tradable,Craftable,18,keys,72.0,1407569539.0,571.6815
Slo-Poke,30314.0,5,Tradable,Craftable,19,keys,133.0,1408507704.0,982.205
Slo-Poke,30314.0,5,Tradable,Craftable,30,keys,38.0,1451717296.0,8.7475
Slo-Poke,30314.0,5,Tradable,Craftable,31,keys,15.0,1438442767.0,-63.76
Slo-Poke,30314.0,5,Tradable,Craftable,32,keys,20.0,1453158266.0,349.9
Slo-Poke,30314.0,5,Tradable,Craftable,33,keys,24.0,1450363882.0,-38.22
Slo-Poke,30314.0,5,Tradable,Craftable,34,keys,12.0,1432011305.0,247.0
Slo-Poke,30314.0,5,Tradable,Craftable,35,keys,20.0,1440082368.0,0.0
Slo-Poke,30314.0,5,Tradable,Craftable,56,keys,45.0,1408481749.0,357.80325
Slo-Poke,30314.0,5,Tradable,Craftable,57,keys,28.0,1442920045.0,-96.33
Slo-Poke,30314.0,5,Tradable,Craftable,58,keys,29.0,1426722443.0,-154.485
Slo-Poke,30314.0,5,Tradable,Craftable,59,keys,18.0,1422186562.0,-174.258
Slo-Poke,30314.0,5,Tradable,Craftable,6,keys,25.0,1440082433.0,-96.0
Slo-Poke,30314.0,5,Tradable,Craftable,60,keys,15.0,1422451890.0,-48.405
Slo-Poke,30314.0,5,Tradable,Craftable,61,keys,39.0,1442163811.0,624.0
Slo-Poke,30314.0,5,Tradable,Craftable,62,keys,25.0,1440115635.0,-232.0
Slo-Poke,30314.0,5,Tradable,Craftable,71,keys,100.0,1450688824.0,1749.5
Slo-Poke,30314.0,5,Tradable,Craftable,8,keys,98.0,1422180042.0,0.0
Slo-Poke,30314.0,5,Tradable,Craftable,85,keys,45.0,1425081983.0,-368.562
Slo-Poke,30314.0,5,Tradable,Craftable,87,keys,69.0,1450379582.0,183.6975
Slo-Poke,30314.0,5,Tradable,Craftable,9,keys,100.0,1440082617.0,32.0
Slo-Poke,30314.0,5,Tradable,Craftable,90,keys,100.0,1448413465.0,-279.9
Slo-Poke,30314.0,6,Tradable,Craftable,0,metal,2.0,1453625808.0,0.165
Slot Token - Melee,5014.0,3,Tradable,Craftable,0,keys,192.0,1336410089.0,0.0
Slot Token - Melee,5014.0,6,Tradable,Craftable,0,metal,0.16,1341199378.0,0.05
Slot Token - PDA2,5018.0,3,Tradable,Craftable,0,keys,192.0,1336410089.0,0.0
Slot Token - PDA2,5018.0,6,Tradable,Craftable,0,metal,0.22,1355702459.0,-0.11
Slot Token - Primary,5012.0,3,Tradable,Craftable,0,keys,192.0,1336410089.0,0.0
Slot Token - Primary,5012.0,6,Tradable,Craftable,0,metal,0.16,1341284297.0,0.05
Slot Token - Secondary,5013.0,3,Tradable,Craftable,0,keys,192.0,1336410089.0,0.0
Slot Token - Secondary,5013.0,6,Tradable,Craftable,0,metal,0.16,1349037498.0,0.05
Smissmas 2015 Festive Gift,5838.0,6,Tradable,Craftable,0,metal,7.0,1453718413.0,2.0
Smissmas Caribou,1076.0,6,Tradable,Craftable,0,keys,40.0,1452345274.0,-43.7375
Smissmas Wreath,992.0,6,Tradable,Craftable,0,metal,1.44,1452973923.0,0.11
Smock Surgeon,30365.0,6,Tradable,Craftable,0,metal,2.0,1428903572.0,0.17
Smock Surgeon,30365.0,11,Tradable,Craftable,0,keys,3.0,1454013870.0,-9.2475
Smoked Cheese Wheel,5602.0,6,Tradable,Craftable,0,metal,8.0,1417844220.0,7.34
Smokey Sombrero,30682.0,5,Tradable,Craftable,100,keys,75.0,1448416671.0,1399.5
Smokey Sombrero,30682.0,5,Tradable,Craftable,101,keys,29.0,1448416626.0,625.11
Smokey Sombrero,30682.0,5,Tradable,Craftable,102,keys,30.0,1448130181.0,630.0
Smokey Sombrero,30682.0,5,Tradable,Craftable,103,keys,50.0,1448416591.0,951.66
Smokey Sombrero,30682.0,5,Tradable,Craftable,104,keys,52.0,1448443249.0,1044.96
Smokey Sombrero,30682.0,5,Tradable,Craftable,105,keys,47.0,1448170910.0,918.0
Smokey Sombrero,30682.0,5,Tradable,Craftable,106,keys,50.0,1448827813.0,950.0
Smokey Sombrero,30682.0,6,Tradable,Craftable,0,metal,1.44,1452095295.0,0.11
Smokey Sombrero,30682.0,11,Tradable,Craftable,0,metal,4.33,1451361454.0,-0.11
Smoking Skid Lid,30399.0,5,Tradable,Craftable,11,keys,25.0,1451147643.0,-26.2425
Smoking Skid Lid,30399.0,5,Tradable,Craftable,16,keys,106.0,1408577960.0,785.764
Smoking Skid Lid,30399.0,5,Tradable,Craftable,18,keys,24.0,1429266349.0,429.24
Smoking Skid Lid,30399.0,5,Tradable,Craftable,31,keys,25.0,1434108009.0,-190.55
Smoking Skid Lid,30399.0,5,Tradable,Craftable,34,keys,23.0,1445400624.0,-56.1925
Smoking Skid Lid,30399.0,5,Tradable,Craftable,35,keys,85.0,1450613210.0,-139.96
Smoking Skid Lid,30399.0,5,Tradable,Craftable,57,keys,25.0,1450190096.0,-38.22
Smoking Skid Lid,30399.0,5,Tradable,Craftable,58,keys,34.0,1446271431.0,-112.77
Smoking Skid Lid,30399.0,5,Tradable,Craftable,59,keys,15.0,1422943754.0,240.9875
Smoking Skid Lid,30399.0,5,Tradable,Craftable,60,keys,14.0,1429335052.0,266.0575
Smoking Skid Lid,30399.0,5,Tradable,Craftable,61,keys,24.0,1439992105.0,0.0
Smoking Skid Lid,30399.0,5,Tradable,Craftable,62,keys,43.0,1445958119.0,-161.1
Smoking Skid Lid,30399.0,5,Tradable,Craftable,71,keys,41.0,1430888985.0,772.03
Smoking Skid Lid,30399.0,5,Tradable,Craftable,82,keys,52.0,1421888321.0,850.545
Smoking Skid Lid,30399.0,5,Tradable,Craftable,83,keys,82.0,1421888211.0,1317.3075
Smoking Skid Lid,30399.0,5,Tradable,Craftable,87,keys,75.0,1445222002.0,1204.125
Smoking Skid Lid,30399.0,5,Tradable,Craftable,88,keys,78.0,1421888292.0,1130.6025
Smoking Skid Lid,30399.0,5,Tradable,Craftable,90,keys,63.0,1424903194.0,1028.094
Smoking Skid Lid,30399.0,6,Tradable,Craftable,0,metal,1.66,1451423218.0,0.335
Snack Attack,1102.0,6,Tradable,Craftable,0,metal,11.0,1453511383.0,0.34
Snack Attack,1102.0,11,Tradable,Craftable,0,keys,3.3,1452532188.0,6.12325
Snaggletoothed Stetson,30212.0,6,Tradable,Craftable,0,metal,1.66,1446856533.0,0.33
Snaggletoothed Stetson,30212.0,13,Tradable,Craftable,0,metal,2.0,1433252988.0,1.0
Snapped Pupil,709.0,6,Tradable,Craftable,0,metal,1.44,1436539782.0,0.11
Snapped Pupil,709.0,6,Tradable,Non-Craftable,0,metal,1.66,1441556417.0,-0.22
Sneaky Spats of Sneaking,763.0,6,Tradable,Craftable,0,metal,3.0,1444610338.0,-0.165
Sneaky Spats of Sneaking,763.0,6,Tradable,Non-Craftable,0,metal,3.0,1431819088.0,1.0
Sniper Costume Transmogrifier,8932.0,6,Tradable,Craftable,0,metal,1.0,1446308541.0,0.78
Sniper Mask,269.0,6,Tradable,Craftable,0,metal,1.0,1450921558.0,-0.165
Sniper Rifle,201.0,0,Tradable,Craftable,0,keys,50.0,1442941356.0,883.025
Sniper Rifle,201.0,6,Tradable,Craftable,0,metal,0.66,1443192043.0,-0.34
Sniper Rifle,201.0,11,Tradable,Craftable,0,metal,4.0,1445543752.0,-0.165
Snow Scoper,30310.0,6,Tradable,Craftable,0,metal,7.0,1433917163.0,-0.5
Snow Sleeves,30550.0,6,Tradable,Craftable,0,metal,6.66,1454009660.0,0.335
Snow Sleeves,30550.0,11,Tradable,Craftable,0,keys,2.5,1453696729.0,1.794
Snow Stompers,30543.0,6,Tradable,Craftable,0,metal,1.66,1452385326.0,0.335
Snow Stompers,30543.0,11,Tradable,Craftable,0,metal,7.0,1429609898.0,0.835
Sober Stuntman,255.0,5,Tradable,Craftable,10,keys,23.0,1450190372.0,19.11
Sober Stuntman,255.0,5,Tradable,Craftable,11,keys,13.0,1449449956.0,-38.22
Sober Stuntman,255.0,5,Tradable,Craftable,12,keys,10.0,1425875828.0,16.83
Sober Stuntman,255.0,5,Tradable,Craftable,13,keys,53.0,1429970051.0,-297.5
Sober Stuntman,255.0,5,Tradable,Craftable,14,keys,40.0,1445649590.0,8.055
Sober Stuntman,255.0,5,Tradable,Craftable,15,keys,17.0,1440513313.0,48.0
Sober Stuntman,255.0,5,Tradable,Craftable,16,keys,13.0,1447443562.0,24.495
Sober Stuntman,255.0,5,Tradable,Craftable,17,keys,37.0,1423068720.0,86.7555
Sober Stuntman,255.0,5,Tradable,Craftable,18,keys,19.0,1448288542.0,0.0
Sober Stuntman,255.0,5,Tradable,Craftable,19,keys,22.0,1448728954.0,-55.98
Sober Stuntman,255.0,5,Tradable,Craftable,29,keys,13.0,1435299796.0,-19.055
Sober Stuntman,255.0,5,Tradable,Craftable,30,keys,11.0,1449944174.0,-47.775
Sober Stuntman,255.0,5,Tradable,Craftable,31,keys,8.0,1433673713.0,-47.6375
Sober Stuntman,255.0,5,Tradable,Craftable,32,keys,12.0,1434818985.0,28.5825
Sober Stuntman,255.0,5,Tradable,Craftable,33,keys,11.0,1447827964.0,-25.5
Sober Stuntman,255.0,5,Tradable,Craftable,34,keys,11.0,1416671126.0,-13.60625
Sober Stuntman,255.0,5,Tradable,Craftable,35,keys,11.0,1445894043.0,0.0
Sober Stuntman,255.0,5,Tradable,Craftable,36,keys,10.0,1439300008.0,-8.0
Sober Stuntman,255.0,5,Tradable,Craftable,37,usd,101.7,1336834443.0,0.0
Sober Stuntman,255.0,5,Tradable,Craftable,38,keys,63.0,1398798149.0,-283.3765
Sober Stuntman,255.0,5,Tradable,Craftable,39,usd,76.3,1336834443.0,0.0
Sober Stuntman,255.0,5,Tradable,Craftable,40,keys,28.0,1419013965.0,-47.2878787879
Sober Stuntman,255.0,5,Tradable,Craftable,43,usd,63.64,1384149652.0,0.0
Sober Stuntman,255.0,5,Tradable,Craftable,44,keys,41.0,1451063898.0,-212.445
Sober Stuntman,255.0,5,Tradable,Craftable,46,keys,91.0,1432788797.0,-503.5
Sober Stuntman,255.0,5,Tradable,Craftable,47,keys,57.0,1399325709.0,-0.275
Sober Stuntman,255.0,5,Tradable,Craftable,56,keys,15.0,1421677253.0,9.9975
Sober Stuntman,255.0,5,Tradable,Craftable,57,keys,14.0,1448168585.0,-18.0
Sober Stuntman,255.0,5,Tradable,Craftable,58,keys,16.0,1417654207.0,8.4
Sober Stuntman,255.0,5,Tradable,Craftable,59,keys,11.0,1437844130.0,-31.54
Sober Stuntman,255.0,5,Tradable,Craftable,6,keys,10.0,1444261128.0,-16.055
Sober Stuntman,255.0,5,Tradable,Craftable,60,keys,15.0,1421676975.0,-19.995
Sober Stuntman,255.0,5,Tradable,Craftable,61,keys,14.0,1427057659.0,-98.065
Sober Stuntman,255.0,5,Tradable,Craftable,62,keys,25.0,1428757925.0,-320.0
Sober Stuntman,255.0,5,Tradable,Craftable,66,keys,10.0,1442383190.0,-32.0
Sober Stuntman,255.0,5,Tradable,Craftable,7,keys,12.0,1436849937.0,-47.31
Sober Stuntman,255.0,5,Tradable,Craftable,70,keys,15.0,1427028137.0,267.45
Sober Stuntman,255.0,5,Tradable,Craftable,74,keys,58.0,1403023142.0,526.477625
Sober Stuntman,255.0,5,Tradable,Craftable,76,keys,45.0,1406003967.0,408.918
Sober Stuntman,255.0,5,Tradable,Craftable,78,keys,51.0,1436930365.0,804.27
Sober Stuntman,255.0,5,Tradable,Craftable,79,keys,43.0,1428253315.0,192.75
Sober Stuntman,255.0,5,Tradable,Craftable,8,keys,25.0,1447463406.0,24.495
Sober Stuntman,255.0,5,Tradable,Craftable,80,keys,57.0,1408205866.0,427.215
Sober Stuntman,255.0,5,Tradable,Craftable,81,keys,36.0,1442197150.0,576.0
Sober Stuntman,255.0,5,Tradable,Craftable,82,keys,27.0,1441909677.0,440.0
Sober Stuntman,255.0,5,Tradable,Craftable,84,keys,30.0,1435686486.0,571.65
Sober Stuntman,255.0,5,Tradable,Craftable,87,keys,25.0,1423224462.0,453.3
Sober Stuntman,255.0,5,Tradable,Craftable,9,keys,20.0,1450981575.0,-8.7475
Sober Stuntman,255.0,5,Tradable,Craftable,90,keys,38.0,1440824806.0,-8.0
Sober Stuntman,255.0,6,Tradable,Craftable,0,metal,1.44,1452095280.0,0.11
Sober Stuntman,255.0,6,Tradable,Non-Craftable,0,metal,1.0,1398468328.0,0.17
Soda Popper,448.0,6,Tradable,Craftable,0,metal,0.05,1336410088.0,0.0
Soda Popper,448.0,6,Tradable,Non-Craftable,0,metal,0.05,1448426341.0,-0.06
Soda Popper,448.0,11,Tradable,Craftable,0,metal,8.33,1453573138.0,0.335
Soda Popper,448.0,14,Tradable,Craftable,0,keys,4.5,1436880575.0,-7.885
Soldered Sensei,30004.0,5,Tradable,Craftable,10,keys,62.0,1439484967.0,-224.0
Soldered Sensei,30004.0,5,Tradable,Craftable,12,keys,34.0,1438781465.0,-127.52
Soldered Sensei,30004.0,5,Tradable,Craftable,14,keys,125.0,1451595815.0,-8.7475
Soldered Sensei,30004.0,5,Tradable,Craftable,16,keys,94.0,1404668927.0,807.975
Soldered Sensei,30004.0,5,Tradable,Craftable,17,keys,100.0,1449293149.0,2042.5
Soldered Sensei,30004.0,5,Tradable,Craftable,18,keys,43.0,1400539492.0,347.7285
Soldered Sensei,30004.0,5,Tradable,Craftable,19,keys,90.0,1452470467.0,131.2125
Soldered Sensei,30004.0,5,Tradable,Craftable,29,keys,40.0,1454309556.0,-110.97
Soldered Sensei,30004.0,5,Tradable,Craftable,30,keys,28.0,1449238867.0,9.5
Soldered Sensei,30004.0,5,Tradable,Craftable,31,keys,25.0,1402333744.0,49.9955625
Soldered Sensei,30004.0,5,Tradable,Craftable,32,keys,30.0,1401319039.0,131.2965
Soldered Sensei,30004.0,5,Tradable,Craftable,33,keys,24.0,1451795357.0,-96.2225
Soldered Sensei,30004.0,5,Tradable,Craftable,34,keys,30.0,1439527346.0,-120.0
Soldered Sensei,30004.0,5,Tradable,Craftable,35,keys,18.0,1421637184.0,-9.9975
Soldered Sensei,30004.0,5,Tradable,Craftable,36,keys,25.0,1410565405.0,208.2075
Soldered Sensei,30004.0,5,Tradable,Craftable,39,keys,64.0,1454097959.0,1211.4225
Soldered Sensei,30004.0,5,Tradable,Craftable,56,keys,24.0,1445570300.0,-48.165
Soldered Sensei,30004.0,5,Tradable,Craftable,57,keys,18.0,1448630173.0,-18.66
Soldered Sensei,30004.0,5,Tradable,Craftable,58,keys,30.0,1449295040.0,-114.0
Soldered Sensei,30004.0,5,Tradable,Craftable,59,keys,21.0,1446657640.0,-80.55
Soldered Sensei,30004.0,5,Tradable,Craftable,6,keys,83.0,1406956450.0,668.8
Soldered Sensei,30004.0,5,Tradable,Craftable,60,keys,18.0,1443322335.0,-64.22
Soldered Sensei,30004.0,5,Tradable,Craftable,61,keys,18.0,1448630092.0,0.0
Soldered Sensei,30004.0,5,Tradable,Craftable,62,keys,30.0,1436565677.0,-124.425
Soldered Sensei,30004.0,5,Tradable,Craftable,63,usd,102.95,1380112565.0,0.0
Soldered Sensei,30004.0,5,Tradable,Craftable,64,keys,45.0,1423518489.0,-188.875
Soldered Sensei,30004.0,5,Tradable,Craftable,65,keys,15.0,1424002163.0,-36.792
Soldered Sensei,30004.0,5,Tradable,Craftable,66,keys,34.0,1435081003.0,-147.796666667
Soldered Sensei,30004.0,5,Tradable,Craftable,67,keys,42.0,1421621381.0,-139.965
Soldered Sensei,30004.0,5,Tradable,Craftable,68,keys,42.0,1449861047.0,-124.215
Soldered Sensei,30004.0,5,Tradable,Craftable,69,keys,147.0,1441558049.0,-168.0
Soldered Sensei,30004.0,5,Tradable,Craftable,70,keys,86.0,1445462584.0,-80.275
Soldered Sensei,30004.0,5,Tradable,Craftable,71,keys,76.0,1452282112.0,559.84
Soldered Sensei,30004.0,5,Tradable,Craftable,72,keys,113.0,1401033533.0,267.02325
Soldered Sensei,30004.0,5,Tradable,Craftable,74,keys,140.0,1448824117.0,285.0
Soldered Sensei,30004.0,5,Tradable,Craftable,77,keys,100.0,1447425560.0,-130.64
Soldered Sensei,30004.0,5,Tradable,Craftable,78,keys,165.0,1438444736.0,-95.64
Soldered Sensei,30004.0,5,Tradable,Craftable,79,keys,110.0,1402715709.0,967.5805
Soldered Sensei,30004.0,5,Tradable,Craftable,8,keys,38.0,1427238734.0,677.54
Soldered Sensei,30004.0,5,Tradable,Craftable,82,keys,77.0,1448692943.0,-18.66
Soldered Sensei,30004.0,5,Tradable,Craftable,84,keys,73.0,1453578553.0,-472.365
Soldered Sensei,30004.0,5,Tradable,Craftable,85,keys,45.0,1447804568.0,765.0
Soldered Sensei,30004.0,5,Tradable,Craftable,87,keys,75.0,1453761013.0,179.4
Soldered Sensei,30004.0,5,Tradable,Craftable,88,keys,50.0,1452823143.0,87.475
Soldered Sensei,30004.0,5,Tradable,Craftable,89,keys,36.0,1436358003.0,679.86
Soldered Sensei,30004.0,5,Tradable,Craftable,90,keys,58.0,1431041902.0,1110.97
Soldered Sensei,30004.0,6,Tradable,Craftable,0,metal,1.66,1429295440.0,0.055
Soldier Costume Transmogrifier,8928.0,6,Tradable,Craftable,0,metal,0.33,1383269621.0,0.0
Soldier Mask,270.0,6,Tradable,Craftable,0,metal,1.0,1449881200.0,-0.33
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,10,keys,66.0,1426439776.0,1122.0
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,12,keys,12.0,1425417134.0,213.378
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,13,keys,150.0,1449397865.0,-209.0
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,14,keys,172.0,1426866429.0,34.33
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,15,keys,51.0,1402378991.0,-224.718
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,16,keys,58.0,1396449772.0,504.02625
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,17,keys,115.0,1437684752.0,-275.975
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,18,keys,37.0,1426440970.0,0.0
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,19,keys,164.0,1443725475.0,-939.2175
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,29,keys,19.0,1451795506.0,-26.2425
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,30,keys,35.0,1451848373.0,87.475
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,31,keys,18.0,1448628222.0,9.33
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,32,keys,17.0,1414175964.0,-73.32
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,33,keys,14.0,1424177694.0,9.198
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,34,keys,19.0,1441485320.0,-56.0
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,35,keys,22.0,1433221508.0,-85.5
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,36,keys,12.0,1443101942.0,-56.1925
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,37,keys,26.0,1445226880.0,489.6775
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,47,keys,85.0,1441644111.0,0.0
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,56,keys,27.0,1421800867.0,39.99
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,57,keys,28.0,1442082441.0,-8.0
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,58,keys,24.0,1433165896.0,-475.0
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,59,keys,25.0,1446572598.0,-72.495
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,60,keys,10.0,1444711109.0,-80.275
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,61,keys,23.0,1443830283.0,-96.33
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,62,keys,21.0,1451251256.0,-87.475
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,63,keys,70.0,1443726354.0,-484.2325
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,64,keys,68.0,1435041718.0,1295.74
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,66,keys,32.0,1443890981.0,-168.5775
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,67,keys,43.0,1407204226.0,-134.748
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,68,keys,25.0,1432403963.0,-370.5
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,7,keys,36.0,1443890859.0,-48.165
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,70,keys,60.0,1450901814.0,-174.95
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,71,keys,74.0,1451799163.0,-104.97
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,75,keys,77.0,1430743157.0,0.0
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,76,keys,85.0,1451758587.0,612.325
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,79,keys,69.0,1445314221.0,-224.77
Soldier's Slope Scopers,980.0,5,Tradable,Craftable,83,keys,65.0,1454120887.0,1276.155
